NUTS level;NUTS value;country;name;latitude;longitude
1;ITI;IT;Viareggio;43.8672392;10.2506055
2;ITI1;IT;Viareggio;43.8672392;10.2506055
3;ITI12;IT;Viareggio;43.8672392;10.2506055
0;IT;IT;Vicenza;45.5488306;11.5478825
1;ITH;IT;Vicenza;45.5488306;11.5478825
2;ITH3;IT;Vicenza;45.5488306;11.5478825
3;ITH32;IT;Vicenza;45.5488306;11.5478825
0;IT;IT;Vigevano;45.3170942;8.858603
1;ITC;IT;Vigevano;45.3170942;8.858603
2;ITC4;IT;Vigevano;45.3170942;8.858603
3;ITC48;IT;Vigevano;45.3170942;8.858603
0;LT;LT;Kaunas;54.8982139;23.9044817
1;LT0;LT;Kaunas;54.8982139;23.9044817
2;LT02;LT;Kaunas;54.8982139;23.9044817
3;LT022;LT;Kaunas;54.8982139;23.9044817
0;LT;LT;Šiauliai;55.9340823;23.3157775
1;LT0;LT;Šiauliai;55.9340823;23.3157775
2;LT02;LT;Šiauliai;55.9340823;23.3157775
3;LT026;LT;Šiauliai;55.9340823;23.3157775
0;LT;LT;Vilnius;54.6870458;25.2829111
1;LT0;LT;Vilnius;54.6870458;25.2829111
2;LT01;LT;Vilnius;54.6870458;25.2829111
3;LT011;LT;Vilnius;54.6870458;25.2829111
0;LU;LU;Luxembourg;49.6112768;6.129799
1;LU0;LU;Luxembourg;49.6112768;6.129799
2;LU00;LU;Luxembourg;49.6112768;6.129799
3;LU000;LU;Luxembourg;49.6112768;6.129799
0;LV;LV;Liepaja;56.5048435;21.0070903
1;LV0;LV;Liepaja;56.5048435;21.0070903
2;LV00;LV;Liepaja;56.5048435;21.0070903
3;LV003;LV;Liepaja;56.5048435;21.0070903
0;LV;LV;Riga;56.9493977;24.1051846
1;LV0;LV;Riga;56.9493977;24.1051846
2;LV00;LV;Riga;56.9493977;24.1051846
3;LV006;LV;Riga;56.9493977;24.1051846
0;MT;MT;Valletta;35.8989818;14.5136759
1;MT0;MT;Valletta;35.8989818;14.5136759
2;MT00;MT;Valletta;35.8989818;14.5136759
3;MT001;MT;Valletta;35.8989818;14.5136759
0;NL;NL;Amsterdam;52.3727598;4.8936041
1;NL3;NL;Amsterdam;52.3727598;4.8936041
2;NL32;NL;Amsterdam;52.3727598;4.8936041
3;NL329;NL;Amsterdam;52.3727598;4.8936041
0;NL;NL;Apeldoorn;52.17957375;5.930077460807249
1;NL2;NL;Apeldoorn;52.17957375;5.930077460807249
2;NL22;NL;Apeldoorn;52.17957375;5.930077460807249
3;NL221;NL;Apeldoorn;52.17957375;5.930077460807249
0;NL;NL;Breda;51.5887845;4.7760237
1;NL4;NL;Breda;51.5887845;4.7760237
2;NL41;NL;Breda;51.5887845;4.7760237
3;NL411;NL;Breda;51.5887845;4.7760237
0;NL;NL;Dordrecht;51.7958812;4.6779351
1;NL3;NL;Dordrecht;51.7958812;4.6779351
2;NL33;NL;Dordrecht;51.7958812;4.6779351
3;NL33A;NL;Dordrecht;51.7958812;4.6779351
0;NL;NL;Eindhoven;51.4392648;5.478633
1;NL4;NL;Eindhoven;51.4392648;5.478633
2;NL41;NL;Eindhoven;51.4392648;5.478633
3;NL414;NL;Eindhoven;51.4392648;5.478633
0;NL;NL;Enschede;52.2209855;6.8940537
1;NL2;NL;Enschede;52.2209855;6.8940537
2;NL21;NL;Enschede;52.2209855;6.8940537
3;NL213;NL;Enschede;52.2209855;6.8940537
0;NL;NL;Groningen;53.2190652;6.5680077
1;NL1;NL;Groningen;53.2190652;6.5680077
2;NL11;NL;Groningen;53.2190652;6.5680077
3;NL113;NL;Groningen;53.2190652;6.5680077
0;NL;NL;Haarlem;52.383705750000004;4.643559696559635
1;NL3;NL;Haarlem;52.383705750000004;4.643559696559635
2;NL32;NL;Haarlem;52.383705750000004;4.643559696559635
3;NL324;NL;Haarlem;52.383705750000004;4.643559696559635
0;NL;NL;Heerlen;50.8876735;5.9773285
1;NL4;NL;Heerlen;50.8876735;5.9773285
2;NL42;NL;Heerlen;50.8876735;5.9773285
3;NL423;NL;Heerlen;50.8876735;5.9773285
0;NL;NL;Hilversum;52.2241375;5.1719396
1;NL3;NL;Hilversum;52.2241375;5.1719396
2;NL32;NL;Hilversum;52.2241375;5.1719396
3;NL327;NL;Hilversum;52.2241375;5.1719396
0;NL;NL;Leiden;52.1594747;4.4908843
1;NL3;NL;Leiden;52.1594747;4.4908843
2;NL33;NL;Leiden;52.1594747;4.4908843
3;NL337;NL;Leiden;52.1594747;4.4908843
0;NL;NL;Nijmegen;51.842574850000005;5.838960628748229
1;NL2;NL;Nijmegen;51.842574850000005;5.838960628748229
2;NL22;NL;Nijmegen;51.842574850000005;5.838960628748229
3;NL226;NL;Nijmegen;51.842574850000005;5.838960628748229
0;NL;NL;Rotterdam;51.9244424;4.47775
1;NL3;NL;Rotterdam;51.9244424;4.47775
2;NL33;NL;Rotterdam;51.9244424;4.47775
3;NL33C;NL;Rotterdam;51.9244424;4.47775
0;NL;NL;Utrecht;52.080985600000005;5.12768396945229
1;NL3;NL;Utrecht;52.080985600000005;5.12768396945229
2;NL31;NL;Utrecht;52.080985600000005;5.12768396945229
3;NL310;NL;Utrecht;52.080985600000005;5.12768396945229
0;NO;NO;Bergen;60.3943055;5.3259192
3;NO0A2;NO;Bergen;60.3943055;5.3259192
2;NO0A;NO;Bergen;60.3943055;5.3259192
1;NO0;NO;Bergen;60.3943055;5.3259192
0;NO;NO;Oslo;59.9133301;10.7389701
3;NO081;NO;Oslo;59.9133301;10.7389701
2;NO08;NO;Oslo;59.9133301;10.7389701
1;NO0;NO;Oslo;59.9133301;10.7389701
0;NO;NO;Stavanger;58.9699509;5.7318061
3;NO0A1;NO;Stavanger;58.9699509;5.7318061
2;NO0A;NO;Stavanger;58.9699509;5.7318061
1;NO0;NO;Stavanger;58.9699509;5.7318061
0;NO;NO;Tromsø;69.651648;18.9558186
3;NO074;NO;Tromsø;69.651648;18.9558186
2;NO07;NO;Tromsø;69.651648;18.9558186
1;NO0;NO;Tromsø;69.651648;18.9558186
0;NO;NO;Trondheim;63.4305658;10.3951929
3;NO060;NO;Trondheim;63.4305658;10.3951929
2;NO06;NO;Trondheim;63.4305658;10.3951929
1;NO0;NO;Trondheim;63.4305658;10.3951929
0;PL;PL;Bydgoszcz;53.1219648;18.0002529
1;PL6;PL;Bydgoszcz;53.1219648;18.0002529
2;PL61;PL;Bydgoszcz;53.1219648;18.0002529
3;PL613;PL;Bydgoszcz;53.1219648;18.0002529
0;PL;PL;Elk;53.82395835;22.361915871120694
1;PL6;PL;Elk;53.82395835;22.361915871120694
2;PL62;PL;Elk;53.82395835;22.361915871120694
3;PL623;PL;Elk;53.82395835;22.361915871120694
0;PL;PL;Gdansk;54.3706858;18.61298210330077
1;PL6;PL;Gdansk;54.3706858;18.61298210330077
2;PL63;PL;Gdansk;54.3706858;18.61298210330077
3;PL633;PL;Gdansk;54.3706858;18.61298210330077
0;PL;PL;Gdynia;54.5164982;18.5402738
1;PL6;PL;Gdynia;54.5164982;18.5402738
2;PL63;PL;Gdynia;54.5164982;18.5402738
3;PL633;PL;Gdynia;54.5164982;18.5402738
0;PL;PL;Gniezno;52.52465015;17.598152438162245
1;PL4;PL;Gniezno;52.52465015;17.598152438162245
2;PL41;PL;Gniezno;52.52465015;17.598152438162245
3;PL414;PL;Gniezno;52.52465015;17.598152438162245
0;PL;PL;Gorzów Wielkopolski;52.7309926;15.2400451
1;PL4;PL;Gorzów Wielkopolski;52.7309926;15.2400451
2;PL43;PL;Gorzów Wielkopolski;52.7309926;15.2400451
3;PL431;PL;Gorzów Wielkopolski;52.7309926;15.2400451
0;PL;PL;Jelenia Góra;50.9031028;15.7344306
1;PL5;PL;Jelenia Góra;50.9031028;15.7344306
2;PL51;PL;Jelenia Góra;50.9031028;15.7344306
3;PL515;PL;Jelenia Góra;50.9031028;15.7344306
0;PL;PL;Kalisz;51.74736505;18.079590087700034
1;PL4;PL;Kalisz;51.74736505;18.079590087700034
2;PL41;PL;Kalisz;51.74736505;18.079590087700034
3;PL416;PL;Kalisz;51.74736505;18.079590087700034
0;PL;PL;Kielce;50.85403585;20.609914352101452
1;PL7;PL;Kielce;50.85403585;20.609914352101452
2;PL72;PL;Kielce;50.85403585;20.609914352101452
3;PL721;PL;Kielce;50.85403585;20.609914352101452
0;PL;PL;Konin;52.2301933;18.2521112
1;PL4;PL;Konin;52.2301933;18.2521112
2;PL41;PL;Konin;52.2301933;18.2521112
3;PL414;PL;Konin;52.2301933;18.2521112
0;PL;PL;Koszalin;54.19092;16.17707
1;PL4;PL;Koszalin;54.19092;16.17707
2;PL42;PL;Koszalin;54.19092;16.17707
3;PL426;PL;Koszalin;54.19092;16.17707
0;PL;PL;Kraków;52.3511111;19.9441667
1;PL9;PL;Kraków;52.3511111;19.9441667
2;PL92;PL;Kraków;52.3511111;19.9441667
3;PL923;PL;Kraków;52.3511111;19.9441667
0;PL;PL;Legnica;51.204768900000005;16.174675034638256
1;PL5;PL;Legnica;51.204768900000005;16.174675034638256
2;PL51;PL;Legnica;51.204768900000005;16.174675034638256
3;PL516;PL;Legnica;51.204768900000005;16.174675034638256
0;PL;PL;Leszno;51.8436068;16.58042182076424
1;PL4;PL;Leszno;51.8436068;16.58042182076424
2;PL41;PL;Leszno;51.8436068;16.58042182076424
3;PL417;PL;Leszno;51.8436068;16.58042182076424
0;PL;PL;Lubin;51.399678300000005;16.1993379441299
1;PL5;PL;Lubin;51.399678300000005;16.1993379441299
2;PL51;PL;Lubin;51.399678300000005;16.1993379441299
3;PL516;PL;Lubin;51.399678300000005;16.1993379441299
0;PL;PL;Lublin;51.250559;22.5701022
1;PL8;PL;Lublin;51.250559;22.5701022
2;PL81;PL;Lublin;51.250559;22.5701022
3;PL814;PL;Lublin;51.250559;22.5701022
0;PL;PL;Olsztyn;53.7767239;20.477780523409734
1;PL6;PL;Olsztyn;53.7767239;20.477780523409734
2;PL62;PL;Olsztyn;53.7767239;20.477780523409734
3;PL622;PL;Olsztyn;53.7767239;20.477780523409734
0;PL;PL;Opole;50.678792900000005;17.929884436033525
1;PL5;PL;Opole;50.678792900000005;17.929884436033525
2;PL52;PL;Opole;50.678792900000005;17.929884436033525
3;PL524;PL;Opole;50.678792900000005;17.929884436033525
0;PL;PL;Ostrów Wielkopolski;51.6471864;17.80376070395092
1;PL4;PL;Ostrów Wielkopolski;51.6471864;17.80376070395092
2;PL41;PL;Ostrów Wielkopolski;51.6471864;17.80376070395092
3;PL416;PL;Ostrów Wielkopolski;51.6471864;17.80376070395092
0;PL;PL;Pabianice;51.6662312;19.35925466859993
1;PL7;PL;Pabianice;51.6662312;19.35925466859993
2;PL71;PL;Pabianice;51.6662312;19.35925466859993
3;PL712;PL;Pabianice;51.6662312;19.35925466859993
0;PL;PL;Pila;53.1511324;16.7380343
1;PL4;PL;Pila;53.1511324;16.7380343
2;PL41;PL;Pila;53.1511324;16.7380343
3;PL411;PL;Pila;53.1511324;16.7380343
0;PL;PL;Piotrków Trybunalski;51.412853999999996;19.6886837487098
1;PL7;PL;Piotrków Trybunalski;51.412853999999996;19.6886837487098
2;PL71;PL;Piotrków Trybunalski;51.412853999999996;19.6886837487098
3;PL713;PL;Piotrków Trybunalski;51.412853999999996;19.6886837487098
0;PL;PL;Radom;51.4022557;21.1541546
1;PL9;PL;Radom;51.4022557;21.1541546
2;PL92;PL;Radom;51.4022557;21.1541546
3;PL921;PL;Radom;51.4022557;21.1541546
0;PL;PL;Rybnik;50.0955793;18.5419933
1;PL2;PL;Rybnik;50.0955793;18.5419933
2;PL22;PL;Rybnik;50.0955793;18.5419933
3;PL227;PL;Rybnik;50.0955793;18.5419933
0;PL;PL;Rzeszów;50.0374531;22.0047174
1;PL8;PL;Rzeszów;50.0374531;22.0047174
2;PL82;PL;Rzeszów;50.0374531;22.0047174
3;PL823;PL;Rzeszów;50.0374531;22.0047174
0;PL;PL;Siedlce;52.161593800000006;22.281253302988254
1;PL9;PL;Siedlce;52.161593800000006;22.281253302988254
2;PL92;PL;Siedlce;52.161593800000006;22.281253302988254
3;PL925;PL;Siedlce;52.161593800000006;22.281253302988254
0;PL;PL;Stalowa Wola;50.5653105;22.0644075
1;PL8;PL;Stalowa Wola;50.5653105;22.0644075
2;PL82;PL;Stalowa Wola;50.5653105;22.0644075
3;PL824;PL;Stalowa Wola;50.5653105;22.0644075
0;PL;PL;Szczecin;53.4301818;14.5509623
1;PL4;PL;Szczecin;53.4301818;14.5509623
2;PL42;PL;Szczecin;53.4301818;14.5509623
3;PL424;PL;Szczecin;53.4301818;14.5509623
0;PL;PL;Tarnów;50.025988299999995;20.96405842696229
1;PL2;PL;Tarnów;50.025988299999995;20.96405842696229
2;PL21;PL;Tarnów;50.025988299999995;20.96405842696229
3;PL217;PL;Tarnów;50.025988299999995;20.96405842696229
0;PL;PL;Tczew;54.09087615;18.77794352885673
1;PL6;PL;Tczew;54.09087615;18.77794352885673
2;PL63;PL;Tczew;54.09087615;18.77794352885673
3;PL638;PL;Tczew;54.09087615;18.77794352885673
0;PL;PL;Tomaszów Mazowiecki;51.5194865;20.033759067449843
1;PL7;PL;Tomaszów Mazowiecki;51.5194865;20.033759067449843
2;PL71;PL;Tomaszów Mazowiecki;51.5194865;20.033759067449843
3;PL713;PL;Tomaszów Mazowiecki;51.5194865;20.033759067449843
0;PL;PL;Warszawa;52.695614;16.3655487
1;PL4;PL;Warszawa;52.695614;16.3655487
2;PL41;PL;Warszawa;52.695614;16.3655487
3;PL418;PL;Warszawa;52.695614;16.3655487
0;PL;PL;Zgierz;51.8555209;19.390634827153598
1;PL7;PL;Zgierz;51.8555209;19.390634827153598
2;PL71;PL;Zgierz;51.8555209;19.390634827153598
3;PL712;PL;Zgierz;51.8555209;19.390634827153598
0;PL;PL;Zielona Góra;51.9383777;15.5050408
1;PL4;PL;Zielona Góra;51.9383777;15.5050408
2;PL43;PL;Zielona Góra;51.9383777;15.5050408
3;PL432;PL;Zielona Góra;51.9383777;15.5050408
0;PL;PL;Zory;53.2986111;23.2786112
1;PL8;PL;Zory;53.2986111;23.2786112
2;PL84;PL;Zory;53.2986111;23.2786112
3;PL841;PL;Zory;53.2986111;23.2786112
0;PT;PT;Aveiro;40.640496;-8.6537841
1;PT1;PT;Aveiro;40.640496;-8.6537841
2;PT16;PT;Aveiro;40.640496;-8.6537841
3;PT16D;PT;Aveiro;40.640496;-8.6537841
0;PT;PT;Braga;41.5510583;-8.4280045
1;PT1;PT;Braga;41.5510583;-8.4280045
2;PT11;PT;Braga;41.5510583;-8.4280045
3;PT112;PT;Braga;41.5510583;-8.4280045
0;PT;PT;Coimbra;40.2111931;-8.4294632
1;PT1;PT;Coimbra;40.2111931;-8.4294632
2;PT16;PT;Coimbra;40.2111931;-8.4294632
3;PT16E;PT;Coimbra;40.2111931;-8.4294632
0;PT;PT;Faro;37.0162727;-7.9351771
1;PT1;PT;Faro;37.0162727;-7.9351771
2;PT15;PT;Faro;37.0162727;-7.9351771
3;PT150;PT;Faro;37.0162727;-7.9351771
0;PT;PT;Funchal;32.6496497;-16.9086783
1;PT3;PT;Funchal;32.6496497;-16.9086783
2;PT30;PT;Funchal;32.6496497;-16.9086783
3;PT300;PT;Funchal;32.6496497;-16.9086783
0;PT;PT;Guimarães;41.4417677;-8.2955712
1;PT1;PT;Guimarães;41.4417677;-8.2955712
2;PT11;PT;Guimarães;41.4417677;-8.2955712
3;PT119;PT;Guimarães;41.4417677;-8.2955712
0;PT;PT;Paredes;41.2123637;-8.347580212435714
1;PT1;PT;Paredes;41.2123637;-8.347580212435714
2;PT11;PT;Paredes;41.2123637;-8.347580212435714
3;PT11A;PT;Paredes;41.2123637;-8.347580212435714
0;PT;PT;Porto;41.1494512;-8.6107884
1;PT1;PT;Porto;41.1494512;-8.6107884
2;PT11;PT;Porto;41.1494512;-8.6107884
3;PT11A;PT;Porto;41.1494512;-8.6107884
0;PT;PT;Setúbal;38.5241783;-8.8932341
1;PT1;PT;Setúbal;38.5241783;-8.8932341
2;PT17;PT;Setúbal;38.5241783;-8.8932341
3;PT170;PT;Setúbal;38.5241783;-8.8932341
0;PT;PT;Sintra;38.83554455;-9.352237113314317
1;PT1;PT;Sintra;38.83554455;-9.352237113314317
2;PT17;PT;Sintra;38.83554455;-9.352237113314317
3;PT170;PT;Sintra;38.83554455;-9.352237113314317
0;RO;RO;Alba Iulia;46.0713439;23.57207875207549
1;RO1;RO;Alba Iulia;46.0713439;23.57207875207549
2;RO12;RO;Alba Iulia;46.0713439;23.57207875207549
3;RO121;RO;Alba Iulia;46.0713439;23.57207875207549
0;RO;RO;Arad;46.1753793;21.3196342
1;RO4;RO;Arad;46.1753793;21.3196342
2;RO42;RO;Arad;46.1753793;21.3196342
3;RO421;RO;Arad;46.1753793;21.3196342
0;RO;RO;Baia Mare;47.6775425;23.620772353105927
1;RO1;RO;Baia Mare;47.6775425;23.620772353105927
2;RO11;RO;Baia Mare;47.6775425;23.620772353105927
3;RO114;RO;Baia Mare;47.6775425;23.620772353105927
0;RO;RO;Brasov;45.6523093;25.6102746
1;RO1;RO;Brasov;45.6523093;25.6102746
2;RO12;RO;Brasov;45.6523093;25.6102746
3;RO122;RO;Brasov;45.6523093;25.6102746
0;RO;RO;Cluj-Napoca;46.769379;23.5899542
1;RO1;RO;Cluj-Napoca;46.769379;23.5899542
2;RO11;RO;Cluj-Napoca;46.769379;23.5899542
3;RO113;RO;Cluj-Napoca;46.769379;23.5899542
0;RO;RO;Craiova;44.3190159;23.7965614
1;RO4;RO;Craiova;44.3190159;23.7965614
2;RO41;RO;Craiova;44.3190159;23.7965614
3;RO411;RO;Craiova;44.3190159;23.7965614
0;RO;RO;Giurgiu;43.8959058;25.9658111
1;RO3;RO;Giurgiu;43.8959058;25.9658111
2;RO31;RO;Giurgiu;43.8959058;25.9658111
3;RO314;RO;Giurgiu;43.8959058;25.9658111
0;RO;RO;Oradea;47.058715;21.927919041661156
1;RO1;RO;Oradea;47.058715;21.927919041661156
2;RO11;RO;Oradea;47.058715;21.927919041661156
3;RO111;RO;Oradea;47.058715;21.927919041661156
0;RO;RO;Râmnicu Vâlcea;45.1031731;24.3647209
1;RO4;RO;Râmnicu Vâlcea;45.1031731;24.3647209
2;RO41;RO;Râmnicu Vâlcea;45.1031731;24.3647209
3;RO415;RO;Râmnicu Vâlcea;45.1031731;24.3647209
0;RO;RO;Satu Mare;47.7891763;22.8725598
1;RO1;RO;Satu Mare;47.7891763;22.8725598
2;RO11;RO;Satu Mare;47.7891763;22.8725598
3;RO115;RO;Satu Mare;47.7891763;22.8725598
0;RO;RO;Sibiu;45.7973912;24.1519202
1;RO1;RO;Sibiu;45.7973912;24.1519202
2;RO12;RO;Sibiu;45.7973912;24.1519202
3;RO126;RO;Sibiu;45.7973912;24.1519202
0;RO;RO;Suceava;47.647001;26.2522599
1;RO2;RO;Suceava;47.647001;26.2522599
2;RO21;RO;Suceava;47.647001;26.2522599
3;RO215;RO;Suceava;47.647001;26.2522599
0;RO;RO;Tulcea;45.177518;28.8016348
1;RO2;RO;Tulcea;45.177518;28.8016348
2;RO22;RO;Tulcea;45.177518;28.8016348
3;RO225;RO;Tulcea;45.177518;28.8016348
0;SE;SE;Borås;57.7210839;12.9407407
1;SE2;SE;Borås;57.7210839;12.9407407
2;SE23;SE;Borås;57.7210839;12.9407407
3;SE232;SE;Borås;57.7210839;12.9407407
0;SE;SE;Göteborg;64.0618108;20.2265059
1;SE3;SE;Göteborg;64.0618108;20.2265059
2;SE33;SE;Göteborg;64.0618108;20.2265059
3;SE331;SE;Göteborg;64.0618108;20.2265059
0;SE;SE;Helsingborg;56.0442098;12.703706
1;SE2;SE;Helsingborg;56.0442098;12.703706
2;SE22;SE;Helsingborg;56.0442098;12.703706
3;SE224;SE;Helsingborg;56.0442098;12.703706
0;SE;SE;Jönköping;57.7825634;14.165719
1;SE2;SE;Jönköping;57.7825634;14.165719
2;SE21;SE;Jönköping;57.7825634;14.165719
3;SE211;SE;Jönköping;57.7825634;14.165719
0;SE;SE;Linköping;58.4098135;15.6245252
1;SE1;SE;Linköping;58.4098135;15.6245252
2;SE12;SE;Linköping;58.4098135;15.6245252
3;SE123;SE;Linköping;58.4098135;15.6245252
0;SE;SE;Malmö;56.754515999999995;15.130697304882187
1;SE2;SE;Malmö;56.754515999999995;15.130697304882187
2;SE21;SE;Malmö;56.754515999999995;15.130697304882187
3;SE212;SE;Malmö;56.754515999999995;15.130697304882187
0;SE;SE;Norrköping;58.5909124;16.1903511
1;SE1;SE;Norrköping;58.5909124;16.1903511
2;SE12;SE;Norrköping;58.5909124;16.1903511
3;SE123;SE;Norrköping;58.5909124;16.1903511
0;SE;SE;Örebro;59.2747287;15.2151181
1;SE1;SE;Örebro;59.2747287;15.2151181
2;SE12;SE;Örebro;59.2747287;15.2151181
3;SE124;SE;Örebro;59.2747287;15.2151181
0;SE;SE;Stockholm;59.3251172;18.0710935
1;SE1;SE;Stockholm;59.3251172;18.0710935
2;SE11;SE;Stockholm;59.3251172;18.0710935
3;SE110;SE;Stockholm;59.3251172;18.0710935
0;SE;SE;Uppsala;59.8586126;17.6387436
1;SE1;SE;Uppsala;59.8586126;17.6387436
2;SE12;SE;Uppsala;59.8586126;17.6387436
3;SE121;SE;Uppsala;59.8586126;17.6387436
0;SE;SE;Västerås;59.6110992;16.5463679
1;SE1;SE;Västerås;59.6110992;16.5463679
2;SE12;SE;Västerås;59.6110992;16.5463679
3;SE125;SE;Västerås;59.6110992;16.5463679
0;SI;SI;Ljubljana;46.0500268;14.5069289
1;SI0;SI;Ljubljana;46.0500268;14.5069289
2;SI04;SI;Ljubljana;46.0500268;14.5069289
3;SI041;SI;Ljubljana;46.0500268;14.5069289
0;SI;SI;Maribor;46.5576439;15.6455854
1;SI0;SI;Maribor;46.5576439;15.6455854
2;SI03;SI;Maribor;46.5576439;15.6455854
3;SI032;SI;Maribor;46.5576439;15.6455854
0;SK;SK;Banská Bystrica;48.7384028;19.1573494
1;SK0;SK;Banská Bystrica;48.7384028;19.1573494
2;SK03;SK;Banská Bystrica;48.7384028;19.1573494
3;SK032;SK;Banská Bystrica;48.7384028;19.1573494
0;SK;SK;Bratislava;48.1435149;17.108279
1;SK0;SK;Bratislava;48.1435149;17.108279
2;SK01;SK;Bratislava;48.1435149;17.108279
3;SK010;SK;Bratislava;48.1435149;17.108279
0;SK;SK;Košice;48.7172272;21.2496774
1;SK0;SK;Košice;48.7172272;21.2496774
2;SK04;SK;Košice;48.7172272;21.2496774
3;SK042;SK;Košice;48.7172272;21.2496774
0;SK;SK;Prešov;49.0000074;21.2392122
1;SK0;SK;Prešov;49.0000074;21.2392122
2;SK04;SK;Prešov;49.0000074;21.2392122
3;SK041;SK;Prešov;49.0000074;21.2392122
0;SK;SK;Trnava;48.3767652;17.5858175
1;SK0;SK;Trnava;48.3767652;17.5858175
2;SK02;SK;Trnava;48.3767652;17.5858175
3;SK021;SK;Trnava;48.3767652;17.5858175
0;SK;SK;Žilina;49.2234674;18.7393139
1;SK0;SK;Žilina;49.2234674;18.7393139
2;SK03;SK;Žilina;49.2234674;18.7393139
3;SK031;SK;Žilina;49.2234674;18.7393139
